text,DV_C,DV_n
[C][#C][C][=C][C][=C][C][=N][C][=C][Ring1][=Branch1],13.20218289000002,13.9
[C][C][=Branch1][C][=C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C],1.404994889999646,-1.8
[C][C][Branch1][S][C][Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][#Branch2][O][N],0.71473389000014,-3.0
[C][C][=C][Branch1][O][N][C][=C][Ring1][Branch1][C][=Branch1][C][=O][C][C][=O],1.3422438899997922,-2.4
[C][C][=C][N][C][=Branch1][C][=C][C][=C][C][Ring1][=Branch1][=O],7.491841889999951,6.7
[C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][O][C],0.5264808899994641,-3.2
[C][C][=C][C][=Branch1][#Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#N][C][C][#N],8.758784579999249,8.291289629999113
[C][C][C][C][=C][C][C][Ring1][#Branch1][C][Ring1][=Branch1][=O],3.4130268899994247,1.0
[C][C][=C][C][=C][C][C][Ring1][=Branch1][C][S][C][Ring1][Branch1],-0.8540411100006625,4.1
[C][=C][C][=Branch1][=N][=C][Branch1][=Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][=O][O][N],12.825676889999782,11.0
[C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][C][N],-2.109061109999967,-2.6
[C][N][Branch1][C][C][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=O],-1.9208081100004053,-5.8
[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][Branch2][C][N+1][#C-1],8.621359889999548,9.3
[C][N][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][C][=O],4.60529588999999,2.0
[C][C][C][C][C][=C][Branch1][O][C][Ring1][=Branch1][=C][Ring1][Ring2][C][C][C][P][C],6.236821889999532,1.8
[C][C][C][C][=Branch1][Ring1][=C][O][C][=Branch1][C][=O][C][=C][Ring1][=Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O],6.063001619999201,8.032127999999116
[C][C][=C][Branch2][Ring1][=Branch2][C][=Branch2][Ring1][Ring2][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][C][C][P][=Branch1][C][=O][Branch1][C][O][O][C][C],-1.5443021100001684,-2.0
[C][=C][Branch1][=C][C][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][F][F][F][C][C][=Branch1][C][=O][O],14.519953890000291,12.2
[C][C][Branch1][Branch1][C][O][Ring1][Ring1][C][=C][C][=N][C][=C][Ring1][=Branch1],7.491841889999951,6.7
[C][C][=C][C][=Branch1][Branch1][=C][O][Ring1][Branch1][C][=N][N][Branch1][Branch2][C][=Branch1][Ring2][=N][Ring1][Branch1][N][C],4.542544890000136,3.8
[C][C][=C][Branch1][=N][C][C][Ring1][Branch1][C][C][C][Ring1][Branch1][O][Ring1][Ring1][C][=O],5.35830788999935,7.5
[C][C][C][N][C][=C][C][=Branch1][C][=O][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][Ring1][#Branch1][=O][C][C],0.5264808899994641,-3.2
[C][C][=C][C][=Branch1][N][=C][Branch1][Branch2][C][=Branch1][C][=O][C][Ring1][#Branch1][C][C],1.2167418900000848,0.3
[C][C][Branch1][C][C][C][C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=O],-3.2385791100006784,-3.7
[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N],-0.1637801100000418,-3.4
[C][C][=Branch1][C][=O][N][C][Ring1][Branch1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O],9.562624889999585,9.0
[C][C][=C][C][=Branch1][S][=C][Branch1][O][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][C][C],0.5264808899994641,-3.2
[C][C][=C][C][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C],4.668046889999844,4.9
[C][C].[C][C][Branch1][Ring2][O][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.2385791100006784,-3.7
[C][=C][C][=Branch1][N][=C][Branch1][Branch2][C][=C][Ring1][=Branch1][C][C][O][O][C][C][O],-0.0382781100003343,0.3
[C][C][=Branch1][#Branch1][=C][C][#C][C][=C][Cl][Cl],9.813628890000112,10.0
[C][C][=Branch1][C][=O][O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],4.668046889999844,4.9
[C][C][Branch1][Ring1][C][=C][C][=C][N][Branch1][Branch1][C][=C][Ring1][Branch1][C],-2.109061109999967,-2.6
[C][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N],3.852283889999516,2.5
[C][C][=C][C][#C][C][Branch1][C][C][Branch1][C][C][N][C][C][C][C][Ring1][Branch1],-1.418800110000461,-2.4
[C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1],6.927082890000152,8.9
[C][C][=Branch1][Ring2][=C][C][#N][C][=C][C][=O],7.05258488999986,8.1
[C][C][=C][C][=C][Branch1][Ring1][C][=C][C][=Branch1][C][=C][C][=C],-2.6738201099997654,-3.7
[C][=C][C][C][=C][Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][#N],7.05258488999986,6.1
[C][C][=C][Branch2][Ring1][Ring2][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][F][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F],14.64545589,15.3
[C][C][=Branch1][C][=C][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2],3.099271890000156,1.7
[C][C][#C][C][#C][C][C][#C][C][C][#C][C][O],3.6640308899999545,0.0
[C][=C][C][=Branch1][=Branch2][=C][C][C][=C][C][=C][Ring1][Branch1][O],6.927082890000152,8.9
[C][=C][N][N][Branch1][=Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=O][C][=O],12.825676889999782,11.0
[C][=C][C][=C][C][C][C][=C][C][=C][C][Ring1][=Branch1][C][Branch1][#Branch1][C][Ring1][#Branch2][=C][Ring1][=C][C][Ring1][O][=O],7.491841889999951,8.4
[HH1].[C][C].[C][C][=C][N][C][C][Ring1][Branch1][=C][C][=C][C][=C][Ring1][#Branch1],-1.418800110000461,-2.4
[C][=C][C][=C][Branch1][Ring2][C][N][=C][C][=C],-5.497615109999872,-11.4
[C][C][=C][Branch1][N][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][=C][C][=N][C][=C][Ring1][=Branch1],-0.1637801100000418,-3.4
[C][C][=C][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][Branch1][C][C][C][C][#C],-0.1637801100000418,-3.4
[C][C][C][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][#N],6.654116039999339,4.054342109999892
[C][C][Branch1][Ring2][C][C][=O][C][N][C][=C][C][=Branch1][Ring2][=C][Ring1][Branch1][C][=Branch1][C][=O][C],0.5264808899994641,-3.2
[C][C][=C][C][=Branch1][S][=P][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],1.2794928899999385,1.7
[C][C][C][=C][C][C][N][C][C][Ring1][=Branch1][=C][C][=C][C],-1.418800110000461,-2.4
[C][C][O][C][C][=C][Branch1][Ring2][O][Ring1][=Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=C][N][=C][C][=C][Ring1][=Branch1],-0.1637801100000418,-3.4
[C][=C][C][=C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][Ring1][Branch1][O][C][=C][O][Ring1][Branch1],4.668046889999844,4.9
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][Branch2][Branch1][C][O][O],6.04856888999997,8.2
[C][#C][C][C][C][C][C][Ring1][Branch1][C][Branch1][Branch1][C][C][Ring1][Branch2][O],-3.2385791100006784,-3.7
[C][C][=C][C][=Branch1][C][=C][C][C][C][Ring1][#Branch1][C][Ring1][Ring2][Branch1][C][C][C],-2.234563110000789,-2.9
[C][=C][C][=C][C][Ring1][Ring1][=C],0.0244728899995193,0.0
[C][C][=C][N][C][=C][Branch1][=Branch2][C][=C][C][Ring1][=Branch1][=C][Ring1][=Branch2][C][#C],6.357931319999183,6.101279729999535
[C][C][O][C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N][C][C][=C][C][=C][O][Ring1][Branch1],0.5264808899994641,-3.2
[C][C][Branch1][=C][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=C][C][=C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],8.621359889999548,9.3
[C][C][C][=C][Branch1][=C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=S][C][=Branch1][C][=O][O],15.147463889999944,15.8
[C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch1][C][C][O][Ring1][=Branch2][C][O][Ring1][=Branch1],4.668046889999844,4.9
[C][C][=C][C][=C][Branch1][O][C][=C][Ring1][Branch1][C][=C][C][=N][Ring1][=Branch1][N][Branch1][=Branch1][C][C][=C][Ring1][N][C],-3.5523341099999475,-6.6
[C][C][C][C][C][C][=C][Ring1][Branch1][C][C][C][=C][Ring1][O],-2.234563110000789,-2.9
[C][C][=C][C][=Branch1][O][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][O][C][C][N][C][C][=O],0.5264808899994641,-3.2
[C][C][=C][N][C][=C][C][=C][N+1][Ring1][Branch1][Ring1][=Branch2][O-1],0.0872238899993731,-3.7
[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][C][=O][C][N][Branch1][=Branch1][C][Ring1][#Branch1][Ring1][#C][C][=O],-0.1637801100000418,-3.4
[C][=C][N][C][=C][Ring1][Branch1][S][C][C][=Branch1][C][=O][O],17.092744889999867,17.5
[C][=C][C][=C][C][=C][N][C][Ring1][Branch1][=C][Ring1][Branch2],7.868347890000188,6.7
[C][C][=N][C][=C][Branch1][Ring2][C][Ring1][Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][=C][Ring1][O],7.05258488999986,6.1
[C][=C][C][=Branch1][C][=C][C][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=N][C][=C][Ring1][=Branch1],-1.98355911000026,-3.8
[C][C][=C][C][=C][Branch1][Ring1][C][=C][C][=Branch1][C][=O][P],6.927082890000152,7.8
[C][C][=Branch1][=C][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][N][=O],9.562624889999585,9.0
[C][O][C][N][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][N][=N][Ring1][#Branch2],4.542544890000136,3.8
[C][C][=C][N][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][C][=O][O][C],1.3422438899997922,-2.4
[C][C][=Branch1][C][=C][C][=Branch1][C][=C][C][=C][N][=C],-5.497615109999872,-11.4
[C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][C][=C][Ring1][=Branch1][C][=O],-3.2385791100006784,-3.7
[C][C][C][C][C][C][C][Ring1][Branch1][Branch1][Ring2][C][Ring1][Branch2][C][=Branch1][C][=O][C][=C][Ring1][#Branch2],5.672062889999733,7.6
[C][C][=C][Branch1][=Branch1][N][=C][S][Ring1][Branch1][C][=C][C][=C],6.487825890000061,7.0
[C][C][O][C][=Branch1][C][=O][C][Branch1][Ring2][C][C][=C][Branch1][Ring2][C][C][=C][C][#N],0.5264808899994641,-3.2
[C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring2][S][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N],10.252885890000204,10.8
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring1][=C][=O][C][Ring1][Branch2][O],7.80559688999922,10.0
[C][C][=C][Branch1][O][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][O][C][C][C][Ring1][Ring1],5.672062889999733,7.6
[C][C][O][C][=C][N][=C][Branch1][Branch1][N][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C],4.228789889999753,4.3
[C][C][C][C][C][=C][Ring1][Branch1][C][=C][C][=C],-2.109061109999967,-3.0
[C][C][=C][C][=C][C][Branch1][=Branch1][O][C][Ring1][Branch1][=O][C][=C][C][=C],4.668046889999844,4.9
[C][C][=Branch1][C][=O][C][=C][=C][=C][=C],11.445154889999657,13.8
[C][C][C][C][C][=C][C][=C][C][Branch1][Branch1][C][=C][Ring1][#Branch1][Branch1][C][C][C],-2.297314110000643,-3.2
[C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N],0.71473389000014,-3.0
[C][C][C][=C][C][=C][Branch1][Ring1][C][=C][C][#C],-2.736571110000734,-3.9
[C][C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.670933500000362,-4.760918370000564
[C][C][C][Ring1][Ring1][N][C][C][C][C][Ring1][Ring2][C][C][=C][Ring1][Branch1],-5.685868110000548,-11.6
[C][C][Branch1][C][C][C][N][C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][=O],0.5264808899994641,-3.2
[C][C][C][=C][C][=C][C][=Branch1][=Branch2][=C][Ring1][=Branch1][C][Branch1][C][C][O][C],-1.3560491100006071,-6.2
[C][C][=C][Branch1][#C][C][=Branch1][=Branch1][=N][C][=N][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O],15.335716889999505,16.5
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C][C][=C][C][C][C][=Branch1][C][=O][C][=N+1][=N-1],4.228789889999753,4.3
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][O][Cl],24.24635888999992,25.2
[C][C][=C][C][=Branch1][C][=O][N][=C][C][Ring1][#Branch1][=C][C][=Branch1][N][=C][Branch1][Branch2][C][=Branch1][Ring2][=N][Ring1][Branch1][C][C][C][=C][Ring1][O],4.228789889999753,4.3
[C][C][=C][C][=C][N][Ring1][=Branch1][C][=C][C][=O],7.491841889999951,6.7
[C][C][C][Branch1][Branch2][C][Branch1][Ring2][C][Ring1][Branch1][O][C][=C][N][=C][C][=C][Ring1][=Branch1],1.404994889999646,-1.8
[C][C][C][=C][Branch1][Ring2][C][Ring1][Branch1][C][#C][Br],5.734813889999587,2.9
[C][C][=Branch2][Ring1][Ring1][=C][C][C][Branch1][=N][C][=C][C][Ring1][=Branch1][C][Ring1][Branch1][Branch1][C][C][C][C][C],-2.297314110000643,-3.2
[C][=C][C][=C][C][Branch1][Ring2][O][Ring1][Ring1][C][=C][Ring1][Branch2],11.445154889999657,13.8
[C][C][=C][N][=C][C][Ring1][=Branch1][=C][N][=N][Ring1][Branch1],4.542544890000136,5.4
[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring2][N][Ring1][Branch1][C][=Branch1][C][=O][C][C][C][Ring1][Branch2],9.562624889999585,9.0
[C][C][C][=C][Branch1][Branch1][C][Ring1][Branch1][O][C][=C][C][=C][Ring1][Branch2][N][C][=C][C][=C][C][Ring1][=Branch1][=O],-0.1637801100000418,-3.4
[C][C][C][C][Branch1][Branch2][C][Ring1][Branch1][C][=C][Ring1][=Branch1][C][P][=O],6.927082890000152,7.8
[C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][C][=O],4.668046889999844,4.9
[C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C],6.801580889999331,8.9
[C][=C][Branch2][Ring1][C][C][=C][Branch1][=N][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][O][C][F],11.9471628899996,10.1
[C][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][Branch1][#Branch1][C][C][C][#C][Ring1][Branch1][C],-2.297314110000643,-3.2
[C][=C][N][C][=Branch1][C][=O][C][=C][C][Ring1][=Branch1][=O],19.91653988999997,21.2
[C][C][C][C][C][C][=C][Ring1][=Branch1][C][C][=C][C][Ring1][#Branch2][=O],5.672062889999733,7.6
[C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Branch1][Ring2][O][Ring1][=Branch2][C][C][O],4.668046889999844,4.9
[C][C][=C][C][=Branch1][#Branch1][=C][N][C][Ring1][=Branch1][=O][C][=N],0.0872238899993731,-3.7
[C][=C][C][C][C][N][C][Ring1][=Branch1][C][=C][C][C][Ring1][=Branch1],-5.685868110000548,-11.6
[C][C][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][Branch1][=N][C][=C][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][F][F][F],11.884411889999743,11.2
[C][C][=C][Branch2][Ring1][Ring1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1][O],7.491841889999951,8.4
[C][C][Branch2][Ring1][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O],0.5264808899994641,-3.2
[C][=C][C][C][C][O][C][=C][N][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][O],0.5264808899994641,-3.2
[C][C][=C][C][=Branch1][Branch2][=N][C][=C][Ring1][=Branch1][C][#N][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][C],4.228789889999753,4.3
[C][=C][C][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O],8.49585788999984,8.1
[C][C][Branch1][C][C][Branch1][=Branch2][C][O][C][=Branch1][C][=O][C][=C][N][=C][=S],13.64143989000011,14.5
[C][C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C],1.2167418900000848,0.3
[C][C][C][=Branch1][=C][=C][C][=Branch1][=Branch2][=C][Branch1][Branch1][C][Ring1][=Branch1][=O][C][C][C],-3.2385791100006784,-3.7
[C][C][Branch1][N][C][=C][O][C][=Branch1][Ring2][=C][Ring1][Branch1][C][#N][N],0.0872238899993731,-3.7
[C][C][=C][C][C][=C][Branch1][=Branch1][C][C][=C][Ring1][Branch2][N],-2.109061109999967,-2.6
[C][C][=Branch1][C][=O][N][C][=C][Branch1][Ring2][O][Ring1][#Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],13.20218289000002,14.4
[C][=C][C][=N][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][S],15.774973889999597,16.3
[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=O],7.868347890000188,8.8
[C].[C][C][=Branch1][C][=C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][#C],-2.6876253300005803,-3.3835339200003185
[C][C][=C][C][=Branch1][#Branch2][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N],-0.540286110000279,-1.2
[C][C][=C][C][=Branch2][Ring1][Ring1][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][Ring1][=Branch1][=O][C][=Branch1][C][=C][C],-0.1637801100000418,-3.4
[C][C][=C][C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],3.099271890000156,1.7
[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring2][S][Ring1][Branch1][N],9.31162089000017,6.2
[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][P][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1],5.044552890000081,6.1
[C][=C][=C][C][C][=Branch1][Ring1][=C][=C][C][Ring1][=Branch1],1.404994889999646,1.0
[C][C][Branch1][Ring1][C][#C][O][C][C][C][N][C][=Branch1][C][=S][O][Ring1][=Branch1],13.64143989000011,14.5
[C][C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C][C][Ring1][Ring1],4.668046889999844,4.9
[C][C][Branch1][C][C][Branch1][C][C][C][=C][Branch1][=Branch1][N][=C][N][Ring1][Branch1][C][#N],-4.368097110000275,-5.6
[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][Ring1][Ring1][Branch1][Ring1][C][O][N],0.5264808899994641,-3.2
[C][C][=C][C][=C][C][=C][C][=C],-2.171812109999821,-3.1
[C][C][C][C][=Branch1][C][=O][C][=C][Branch1][#Branch1][C][=C][N][=C][Ring1][=Branch1][C],1.404994889999646,-1.8
[C][C][=Branch1][#Branch2][=C][Branch1][C][C][C][C][C][Ring1][Ring1][C][=C][C][=C],-2.234563110000789,-2.9
[C][C][C][C][C][C][Ring1][Branch1][Branch1][=Branch2][C][C][Ring1][Ring2][C][Ring1][Branch2][=O][C],-3.2385791100006784,-3.7
[C][=C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][N][=C][C][=C][Ring1][=Branch1][N],-3.5523341099999475,-6.6
[C][=C][C][=C][C][Branch1][Branch1][C][=C][Ring1][#Branch1][C][C][=Branch1][C][=O][O],5.35830788999935,7.5
[C][C][=N][N][=C][Branch1][Ring2][O][Ring1][Branch1][N][C][C][Branch1][Branch1][C][C][Ring1][Ring1][C][#N],4.542544890000136,3.8
[C][C][Branch1][C][C][Branch1][N][C][C][C][=C][C][=Branch1][C][=O][C][Ring1][#Branch1][C][=Branch1][C][=O][O],-0.0382781100003343,0.3
[C][=C][N][Branch1][=N][C][=Branch1][C][=O][C][=Branch1][Ring2][=C][Ring1][#Branch1][C][=N][O],12.825676889999782,11.0
[C][C][C][=C][Branch1][C][C][C][=Branch1][C][=O][N][C][C][=C][C][=C][O][Ring1][Branch1],0.5264808899994641,-3.2
[C][C][C][C][C][=C][C][=C][C][=C][Ring1][#Branch1],-2.109061109999967,-3.0
[C][C][=C][C][=Branch1][=Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][N],1.3422438899997922,-2.4
[C][C][=C][Branch1][Ring1][C][=C][C][=C][N][=C],-5.497615109999872,-11.4
[C][C].[C][=C][N][=C][C][=C][Ring1][=Branch1][C][=N][N][Ring1][Branch1],-4.368097110000275,-5.6
[C][C][=C][N][C][Ring1][Branch1][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][=Branch2],6.357931319999183,6.101279729999535
[C][C][Branch1][Branch2][C][C][C][C][Ring1][Branch1][=O][C][=C][C][C][C][Ring1][Branch1],-1.3560491100006071,-6.2
[C][C][=C][C][C][Branch1][Branch2][C][C][Ring1][Branch1][=C][C][=C][N],-5.685868110000548,-11.6
[C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][=C][=S],16.778989889999487,17.1
[C][C][C][Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][Branch1][Ring1][C][O][C][=O],4.668046889999844,4.9
[C][C][O][C][=C][C][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][N][C][=O],0.71473389000014,-3.0
[C][C][=C][Branch2][Ring1][Ring1][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1][N+1][=Branch1][C][=O][O-1],23.556097889999297,25.1
[C][C][C][Branch1][=C][C][=C][Branch1][Ring2][C][Ring1][=Branch1][C][=C][C][=N][Ring1][#Branch1][O],3.852283889999516,2.5
[C][C][Branch1][C][C][Branch1][#Branch2][C][C][=C][N][=C][C][=C][Ring1][=Branch1][C][=O],1.404994889999646,-1.8
[C][C][N][C][=Branch1][=Branch1][=C][C][=N][Ring1][Branch1][C][=Branch1][C][=O][C][C][C][Ring1][Ring1],-1.9208081100004053,-5.8
[C][#C][C][C][C][=C][C][=N][N][Ring1][Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],-3.5523341099999475,-6.6
[C][C][C][#C][C][C][#C][C][C][#C][C][C],-2.6876253300005803,-3.3835339200003185
[C][C][=C][C][=Branch1][#Branch2][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=C][N],1.404994889999646,-1.8
[C][C][=C][Branch1][Ring2][C][Ring1][Ring1][C][#C],0.0244728899995193,0.0
[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][=C][C][C][C][Ring1][Branch1][=O],-3.2385791100006784,-3.7
[C][C][Branch1][N][C][C][=Branch1][C][=S][C][=C][C][=C][Ring1][Branch2][C],-0.8540411100006625,4.1
[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][S][C][=C][Ring1][Branch1][Ring1][=C],9.248869890000314,8.5
[C][C][=C][C][=C][Branch1][Ring2][O][Ring1][=Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][C][=C][N][=C][=O],8.49585788999984,8.1
[C][C][=C][C][=Branch2][Ring1][Ring2][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][N][=C][C][=C][Ring1][=Branch1][O][C],-0.1637801100000418,-3.4
[C][=C][S][C][=Branch1][Ring2][=C][Ring1][Branch1][C][=Branch1][C][=O][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][O],23.242342890000028,24.8
[C][C][=C][Branch1][#C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][N][N],-1.9208081100004053,-5.8
[C][C][C][=C][C][Ring1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][Branch1],7.491841889999951,6.7
[C][=C][C][C][=C][C][C][C][=Branch1][C][=O][C][C][C][Ring1][=Branch2],-1.3560491100006071,-6.2
[C][C][C][=C][Branch1][=C][N][Branch1][Branch2][C][=Branch1][Ring2][=C][Ring1][Branch1][C][C][C][=C][C][=Branch1][C][=O][O],0.5264808899994641,-3.2
[C][C][C][=Branch1][C][=O][C][C][C][Ring1][#Branch1][C][Ring1][Ring2][C][=C][C][=Branch1][C][=O][C][Ring1][Branch2],4.668046889999844,4.9
[C][C][=C][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=C],-2.6876253300005803,-3.3835339200003185
[C][C][C][Ring1][Ring1][C][O][C][=C][C][=C][N][C][Ring1][=Branch1][=O],0.71473389000014,-3.0
