cid,substituent,canonical_smiles,DV_C,DV_n
144013599,NHCOOEt ,CC1=CC(=C(C(=C1)O)NC)C=O,0.71473389000014,-3.0
144014621,(CH2)4NMe2,CN1CCC(CC1)C(=C)C=CC=C,-1.418800110000461,-2.4
144014632,(CH2)4NMe2,CC=CC=C(C=C)C1CCN(C1)C,-1.418800110000461,-2.4
144014824,N(COMe)2,CC1(CC1)C2=NC=C(C=C2)C(=O)O,9.562624889999585,9.0
144015037,1-CYCLOPENTENYL,C=CC=CC(=C)C1=CCC=C1,-1.5888553200002653,-2.155496850000884
144015080,NHCOC6H4-4OMe,C1=CC=C(C(=C1)C2=C(C=CC(=C2)C=CN)O)O,-0.1637801100000418,-3.4
144015296,CH(OH)Me ,CC12CC=CC1CC2=O,3.4130268899994247,1.0
144015417,(CH2)6CH3,CCCC=C(C=C)C(=CCC)C=C,-2.297314110000643,-3.2
144016196,NH(CH2)3CH3,CC=CC1=C(CCC1C)N=C,-5.685868110000548,-11.6
144016201,CH2C(Me)3,CC=C(C=CC(=C)C)C(=C)C,-2.234563110000789,-2.9
144016245,CH2C(OH)(Me)2,CC=C(C=CC(=O)C)C(=C)C,-3.2385791100006784,-3.7
144016247,cyclopentyl,CC=C1C=CC(=C)C(C1=C)C,-2.6738201099997654,-3.7
144016265,(CH2)4NMe2,CC1(CCC(C(=C1C=C)C=C)N)C,-1.418800110000461,-2.4
144016294,COEt ,CC=C1C=CC(=O)CC1=C,6.927082890000152,8.9
144016342,(CH2)6CH3,CC1CCC(C(=C1C=C)C=C)(C)C,-2.297314110000643,-3.2
144016355,C6H4-4CMe3,CC=C1CC(C(=C)C(=C1)C2=CC=CC=C2)C,-0.6030371100001328,-1.2
144016414,(CH2)6CH3,[HH].CC.C=CC1=C(CC(C1)C#C)C=C,-2.297314110000643,-3.2
144016415,1-CYCLOPENTENYL,C=CC1=C(CC(C1)C#C)C=C,-1.5888553200002653,-2.155496850000884
144016535,N(COMe)2,COC(=O)C1=CC(=C(N1)C=C)C=C,9.562624889999585,9.0
144017149,NHCOCH(Me)2,CCC1=C=CC=C(N=C1OC)C,1.404994889999646,-1.8
144017186,NHCONH2,[HH].C1C2=C(NC1=O)N=CC=C2,0.0872238899993731,-3.7
144017671,CH2C(Me)3,CC.C1C=CC2C1C3C2C=C3,-2.234563110000789,-2.9
144017672,C(Me)=CH2,C1C=CC2C1C3C2C=C3,-0.1637801100000418,-0.5
144017822,C6H4-4CMe3,CC1=C2C=CCCC2=C(C3=CC=CCC13)C,-0.6030371100001328,-1.2
144017888,CH(C6H5)2,C1C=CC=CC=C1C2=CC=CC(=C2)C3=CC=CC=C3,-0.7285391099998403,-1.4
144017936,C6H4-4Me,CC1=CC(=CC=C1)C2=C=C(C=C2)C,-0.540286110000279,-1.2
144017947,cyclobutyl ,CC=C1C=CC(=CC1=C)C,-2.736571110000734,-3.9
144018462,C6H4-4CMe3,CC1C2C=CC=CC2=C(C3C1=CC=CC3)C,-0.6030371100001328,-1.2
144018466,NHC6H5,CC1C=CC2=C(CC#C1)C=NC=C2,0.0244728899995193,-4.8
144018472,1-adamantyl,CCC1=CC=CC=C1C(C)C2CC=CC=C2,-3.670933500000362,-4.760918370000564
144018513,1-adamantyl,CC1=CCC(C2=CC=CC=C2CC=C1)(C)C,-3.670933500000362,-4.760918370000564
144018514,1-adamantyl,CCCC1=C(C2=CC=CC=C2C(=C1C)C)C,-3.670933500000362,-4.760918370000564
144018704,CH=CHCOC6H4-4NO2,C=C1C2=CC=CC=C2C3=CC=CC=C3N(O1)C(=O)O,13.20218289000002,14.4
144018731,CH=CHCOC6H4-4NO2,C1CC=C2C(=C1)C3=CC=CC=C3C4=C2ON4C(=O)O,13.20218289000002,14.4
144019007,CH2NMe2,CNC=CC=CC=CC=C,-2.109061109999967,-2.6
144019052,C6H4-4CMe3,CC=CC(=CC=C)C#CC(=CC=C)C=CC,-0.6030371100001328,-1.2
144019071,COOCH(C6H5)2,C1CC(=C2C=C(C=CC2=C1)O)C3=C(C=CC4=CC=CC=C43)O,6.063001619999201,8.032127999999116
144019226,CH2C(Me)3,C.CC(=C)C=CC(=C)C=C=C,-2.234563110000789,-2.9
144019227,cyclobutyl ,CC(=C)C=CC(=C)C=C=C,-2.736571110000734,-3.9
144019438,CH2C(OH)(Me)2,CCC1=CC(=CC=CC1)OC,-3.2385791100006784,-3.7
144019565,N=C(Me)NHC6H5,CC=CC(=CC)C1=NC2=CC=CC=C2C=N1,-3.5523341099999475,-6.6
144019790,CH2NMe2,CC=C(C)C(=C)C#N.C=C,-2.109061109999967,-2.6
144019791,CH2NH2,CC=C(C)C(=C)C#N,-2.9875751100001486,-3.5
144019996,SMe ,CC1=CC=C=C(S1)C,1.7187498900000295,-1.5
144020045,NHCOO(CH2)3CH3,CC.CC1=CN=C(C2=C1C(=O)OC2)C,0.5264808899994641,-3.2
144020667,CH2NMe2,CC1CC(=C)C=CC=CN1,-2.109061109999967,-2.6
144020686,NHCONHEt ,C1=CC=C(C=C1)NC=C(CO)N,-1.9208081100004053,-5.8
144020863,SMe ,C1C2C1C(=CC=C2)S,1.7187498900000295,-1.5
144020993,N=NNMe2,CN1C(=C(C(=N1)N)C=C)C=C,-4.368097110000275,-5.6
144021084,COC(Me)3,CC(=C)C1=CC(=O)C(CC1)C=C,5.672062889999733,7.6
144021144,CSNH2,CC1=CSC(=CC1)C#N,8.30760489000028,9.2
144021390,C6H4-4CHMe2,CC1=CC=CC=C1C(=C2CC=CC=C2)C,-0.540286110000279,-1.2
144021406,1-adamantyl,CC=CC=C1CC(C2C=CC=CC2=C1C)C,-3.670933500000362,-4.760918370000564
144021458,C6H4-4CMe3,CC(=CC=C(C=CC=C)C1=CC=CC=C1)C,-0.6030371100001328,-1.2
144021632,CH2NMe2,C=CCCC1=CC=CNC1,-2.109061109999967,-2.6
144021699,COC(Me)3,CC=C(C)C=C1C(=C)CC=CO1,5.672062889999733,7.6
144021706,NHCOCH(Me)2,CC1C2CC=NOC2=CC=C1C,1.404994889999646,-1.8
144021735,COC(Me)3,CC1=C(C(=CC=C1)C)C=COC,5.672062889999733,7.6
144021970,(CH2)4NMe2,CC1CC=CC(=C1)CN2CCCC2,-1.418800110000461,-2.4
144022020,(CH2)4NMe2,CC(=CC=C)C=CCN1CCCC1,-1.418800110000461,-2.4
144022649,(CH2)4NMe2,CC(=C)C=CC(=C)CN1CCCC1,-1.418800110000461,-2.4
144022678,NHCSNHEt ,CC(C)C1=NC(=C(S1)C=C)N=C,0.6519828900002863,-1.8
144023693,CH2CONH2,CC1=NOC(=C1)C=CC=C,7.491841889999951,6.7
144024256,CH2NMe2,CC.C=C1C=CC=CC1=N,-2.109061109999967,-2.6
144025070,C(Me)=CH2,CC1C=CC=CCC#C1,-0.1637801100000418,-0.5
144026030,NHCOCH(Me)2,CC.CC1=C(C=CC(=C1)C#N)O,1.404994889999646,-1.8
144026067,NHEt ,C1C=CC2C1C(=C2)CN,-5.497615109999872,-11.4
144026076,(CH2)6CH3,CCC=C(C=CC)C(=CC)C=CC,-2.297314110000643,-3.2
144026618,NHCSNHEt ,CC1=C(SC2=C1C=NCCN2)C,0.6519828900002863,-1.8
144026866,COCHMe2 ,C=C.C1C(O1)C2=CC=CC=C2,6.801580889999331,8.9
144027103,NHCOO(CH2)3CH3,CC(C=C(CO)OC)C1=CC=CC=N1,0.5264808899994641,-3.2
144028179,CYCLOHEXENYL,CC1=CC=C(CC1)C2=CCC=C2,-2.6876253300005803,-3.3835339200003185
144028287,NHCOCH(Me)2,CC1=CC=CC=C1NCCC=O,1.404994889999646,-1.8
144028991,NHCOCH2Cl ,CC(=N)C1=C(C(=CC=C1)Cl)O,4.60529588999999,2.0
144028993,NHCOCF3 ,C1=CC(=C(C(=C1)C(F)(F)F)O)C=N,10.94314688999971,8.2
144029029,C(Me)(NO2)2,COC1=CC(=CC(=C1O)C=N)[N+](=O)[O-],15.335716889999505,16.5
144029082,NHCOCF3 ,C1=CC(=C(C=C1C(F)(F)F)O)C=N,10.94314688999971,8.2
144029093,NHCOCF3 ,C1=CC(=C(C=C1C(F)(F)F)C=N)O,10.94314688999971,8.2
144029095,NHCOCF3 ,C1=CC(=C(C(=C1)O)C=N)C(F)(F)F,10.94314688999971,8.2
144029388,COC(Me)3,C=CC1=C(CCC(=O)CC1)C=C,5.672062889999733,7.6
144029451,PO(OPr)2,CC.C=CC=CC(=CC=C)C=CP(=O)(O)O,6.927082890000152,8.6
144029750,(CH2)4NMe2,CC=CC(=C1C=CCCC1C)CN,-1.418800110000461,-2.4
144029807,O(CH2)4CH3,CC1=C2CCC3C2C(CC1)CO3,-1.3560491100006071,-6.2
144029977,SMe ,CC(=CC=CC#C)S,1.7187498900000295,-1.5
144030264,C6H4-4CMe3,CC1CC=C(C=C1)C(=C)CC2=CC=CC=C2,-0.6030371100001328,-1.2
144030352,C6H4-4CMe3,C=C(C1=CC=CCC1)C(=C)C2=CCCC=C2,-0.6030371100001328,-1.2
144032149,CH2C(OH)(Me)2,CC=CC1C(CCC1=O)C=C,-3.2385791100006784,-3.7
144032593,1-adamantyl,CC1=C(C=CCC1)C2=CC=CC=C2C(C)C,-3.670933500000362,-4.760918370000564
144032757,NH(CH2)3CH3,CCC(=NC)C1CC=CC=C1,-5.685868110000548,-11.6
144032777,CH=NNHCOC6H5,C1N=C(NO1)C2=CC=CC=C2C3=CC=CC=C3,4.228789889999753,4.3
144032906,CH2C(Me)3,CC.C=CC1=CC=CCC=C1,-2.234563110000789,-2.9
144033870,N=NNMe2,CC1=NN=C(N1C=C)C(=C)C,-4.368097110000275,-5.6
144034035,N=NNMe2,CC1=CN=C(N1N=C)C(=C)C,-4.368097110000275,-5.6
144034291,CH2C(Me)3,CCCC=CC(=CC=C)C=C,-2.234563110000789,-2.9
144034462,NH(CH2)3CH3,[HH].C1CCC(C1)C2=CC=NC=C2,-5.685868110000548,-11.6
144034558,(CH2)4NMe2,CCCC1=C(C(=NC1)C(=C)C)CC,-1.418800110000461,-2.4
144034897,N=NC6H5,C=CN=C1C(=C)C=CC2=C1N=CC=C2,7.05258488999986,6.1
144035062,N(Me)COCF3,CC1=CC=C(N(C1=O)C=C)C(F)(F)F,12.613578509999115,12.304216079999904
144035115,CH2OC6H5,CC=C1CC(=O)C2=CC=CC(=C12)C=C,3.099271890000156,1.7
144035586,SEt ,C=CC=C(CC=S)C=C,1.028488889999409,-2.2
144035825,N=NNMe2,CC(=C)N1C(=NC)C=CC=N1,-4.368097110000275,-5.6
144035858,N=NNMe2,CC=NC1=C(NC=N1)C(=C)C,-4.368097110000275,-5.6
144035928,NHCONHEt ,CC(=C)C1=C(NC(=O)CC1)N=C,-1.9208081100004053,-5.8
144036744,CH2CONH2,CC1=C(C=C(C=C1)O)N=C,7.491841889999951,6.7
144037286,CH2NHCOMe,CC=CC1=C(C(=CC=C1)N)O,3.852283889999516,2.5
144037290,COCHMe2 ,C=CCC(=C)C=C(C=C)C=O,6.801580889999331,8.9
144037472,NH(CH2)3CH3,C1CC1C=CC2=CCNCC2,-5.685868110000548,-11.6
144037629,CH2C(Me)3,CCC(=C(C=C)C=CC)C=C,-2.234563110000789,-2.9
144038268,NH(CH2)3CH3,[HH].CC1=C(C(=CC=C1)NC)C=C,-5.685868110000548,-11.6
144038286,CH2C(OH)(Me)2,CC1=CCC=C(C=C1)COC,-3.2385791100006784,-3.7
144038486,SCH=CH2 ,CC1=CC2=C(CS2)C=C1,6.927082890000152,7.5
144038820,CH=NNHCONHNH2,C1C(=CC2=C(N1)NC(=C2)C(=O)N)N,4.542544890000136,3.8
144038822,1-PYRRYL,CC1=CC2=C(C=C1C)N=C=C2,6.654116039999339,4.054342109999892
144039524,CH=NC6H5,CC1=CC(=CC(=C1N)C#C)C#CC=C,7.491841889999951,9.0
144039566,NH(CH2)3CH3,CC=C1C=C(NC1=C)C.C=C,-5.685868110000548,-11.6
144039567,NHEt ,CC=C1C=C(NC1=C)C,-5.497615109999872,-11.4
144039644,1-adamantyl,CC=C(C=CC=C)C(C)C1=CC=CCC=C1,-3.670933500000362,-4.760918370000564
144039883,(CH2)4NMe2,CC=C(C=CC(C)C=C)C(=NC)C,-1.418800110000461,-2.4
144039941,CH2CH(OH)Me ,CC1CCC=CC=C1C=O,1.2167418900000848,0.3
144040032,O(CH2)4CH3,CCC(=CC=C(CO)C=C)C=C,-1.3560491100006071,-6.2
144040054,SEt ,C=CC1=CCC(C=C1)S,1.028488889999409,-2.2
144040405,CH2C(OH)(Me)2,C1CC(C2=CCCC=C2C1)O,-3.2385791100006784,-3.7
144041446,C(OMe)3,CC1=C(C(=CC=C1)OC)OCOC,-0.0382781100003343,0.3
144041611,NHCOCH(Me)2,CCC1=NC=CC(=C1C(=O)C)C,1.404994889999646,-1.8
144041869,NHCONHEt ,CC=C(C1=CN=C(C=C1)OC)N,-1.9208081100004053,-5.8
144042370,CONH2,C=C1C=CNC(=O)C1=C,7.05258488999986,8.1
144042976,(CH2)6CH3,CC=CC(=C(C)C(=C)C=C(C)C)C,-2.297314110000643,-3.2
144043126,NHCOOEt ,COC(=O)C1=NCCC=C1C=C,0.71473389000014,-3.0
144043143,CH2NHCOMe,C=CC(=C(C=C)C=NO)C=C,3.852283889999516,2.5
144043164,NHCOCH(Me)2,COC1=CCC=CC=CCC=N1,1.404994889999646,-1.8
144043203,COCHMe2 ,CC(C=O)C1=CC=CC=CC1,6.801580889999331,8.9
144043250,C(OMe)3,CCOC(=O)C1=CCC(C=C1O)C,-0.0382781100003343,0.3
144043876,NH(CH2)3CH3,CC.CC(=C)C1=CC=CC=N1,-5.685868110000548,-11.6
144044728,CH2CONH2,CC12CN1C(=O)C=CC=C2,7.491841889999951,6.7
144045347,NHCONHEt ,CC(=O)C(CC1=CC=CC=N1)N,-1.9208081100004053,-5.8
144045419,CH=CHCOOEt ,CC1=CC(=C(C=C1)OC)C=CC=O,4.668046889999844,4.9
144045579,P(CMe3)2,CC.CC=CCC(C)PC1=CC=CC=C1,4.103287890000045,1.5
144045672,NHCOCH(Me)2,CCOC(=C)NC1=CC=CC=C1,1.404994889999646,-1.8
144045842,O(CH2)4CH3,CCC=C1CCOCC1=CC=C,-1.3560491100006071,-6.2
144045912,COCHMe2 ,C1COCC2=CC=CCC=C21,6.801580889999331,8.9
144045914,O(CH2)4CH3,CC=C1C(=CC=C)CCCCO1,-1.3560491100006071,-6.2
144045920,N=NNMe2,CC1C=CCN2C1=NC(=N2)C,-4.368097110000275,-5.6
144045924,COC(Me)3,C1CCOC2=CC3CC3C=C2C1,5.672062889999733,7.6
144045926,NH(CH2)3CH3,CCC=C1CCNC1=CC=C,-5.685868110000548,-11.6
144045935,COCHMe2 ,C1CC2=CC3CC3C=C2OC1,6.801580889999331,8.9
144045942,CH2C(OH)(Me)2,CC=C1CCOCC1=CC=C,-3.2385791100006784,-3.7
144046676,COC(Me)3,CCC(=C)C1=C(C=CO1)C(=C)C,5.672062889999733,7.6
144046932,(CH2)6CH3,CC.CCC1=CC=CC=C1C=CC,-2.297314110000643,-3.2
144047152,C6H4-4CHMe2,CC1C=C(C=CC(=C1)C2=CC=CC=C2)C,-0.540286110000279,-1.2
144048091,NH(CH2)3CH3,CC=CC=C(C=C)NC(=C)C,-5.685868110000548,-11.6
144048419,N(COMe)2,CC1=C(NC(=C1)C(=O)O)C=CC=C,9.562624889999585,9.0
144048996,NHSO2Me,CCNOC(=O)C1=CC=CS1,9.31162089000017,6.2
144049550,PO(Et)2,CC1=CC(=C(C=C1)P(C)OC)C,6.236821889999532,7.1
144049676,NHCOC6H4-4OMe,CC1=CC=C(C=C1)C2=NC(=C(O2)C(=C)O)C=C,-0.1637801100000418,-3.4
144049922,N=CHC6H4-4-OMe ,CC1=CC=C(C=C1)C2=CC(=C(O2)C=C)N=C,-1.98355911000026,-3.8
144050800,CH2NHCOMe,CC1=CC2=C(CNCO2)C=C1,3.852283889999516,2.5
144051457,NHCOCF3 ,C1=C(C(=CC(=C1F)F)F)C=CNO,10.94314688999971,8.2
144051667,C6H4-4CMe3,CCCC1=CC=C(C=C1)C2=CC=CC=CC2,-0.6030371100001328,-1.2
144051790,CH2NHCOMe,C1COC2=C(N1)C=CC=CC2,3.852283889999516,2.5
144051949,1-adamantyl,CCC(=CC(=CC)C1=CC=CC=C1)C=CC,-3.670933500000362,-4.760918370000564
144051986,N=CHC6H4-4-OMe ,COC(=C)C1=CC=CC(=C1)C2=CC=CC=N2,-1.98355911000026,-3.8
144052066,COOCH(C6H5)2,CC1=CC=C(C=C1)C2(C3=CC=CC=C3C4=C2C=C(C=C4)O)O,6.063001619999201,8.032127999999116
144052241,C6H4-4Et,CC1=CC=CC=C1C(=C(C)C#C)C=C,-0.4775351100004253,-1.1
144052928,CH=NNHCONHNH2,CC1=NN(C=C1)C(=C(C=N)C=O)N,4.542544890000136,3.8
144053021,N(COMe)2,CNCC(=O)C1=CC=CC=C1C=O,9.562624889999585,9.0
144053155,NHCOOEt ,CNC(=O)C1=C(CCC=C1)C=O,0.71473389000014,-3.0
144053157,C(OMe)3,CC=CC=CC(C)C(=O)C(=O)OC,-0.0382781100003343,0.3
144053443,NHCOOEt ,CNC(=O)C=C(C=CC=C)C=O,0.71473389000014,-3.0
144053714,CH2CH2CH3,C=CC#CC1CCCC1,-2.171812109999821,-3.1
144054246,CH=CHCN ,C1C2=C3CC3=C4C(C4=C21)N,13.20218289000002,13.9
144054251,2-furyl,C1=CC=C2C3C(O3)C=CC2=C1,1.452685649999624,0.1832329199999742
144054267,C6H4-4CHMe2,CC1=C2C(=CC=C1)C=CC3(C24CC4)CC3,-0.540286110000279,-1.2
144054287,CH2NHCOMe,C#C.C1=CC(=CC=C1CN)O,3.852283889999516,2.5
144054318,COEt ,C1CC2=C(CCC2=O)C=C1,6.927082890000152,8.9
144054351,NH(CH2)3CH3,CCC=CC=C(C)C(C)C#N,-5.685868110000548,-11.6
144054392,P(Et)2,CC(CCP)C1=CC=CC=C1,0.5264808899994641,1.3
144054395,CH2C(Me)3,CC=C(C)C(=C)C(=CC=C)C,-2.234563110000789,-2.9
144054478,CH2PO(OEt)2,CC.CP.C1=CC=C(C(=C1)C=O)C(=O)O,-1.5443021100001684,-2.0
144054550,NHCOO(CH2)3CH3,CC1=C(C(=CC=C1)OCC=NOC)C,0.5264808899994641,-3.2
144054697,C(OMe)3,CCOC(=O)C(=C(C=CC)O)C=C,-0.0382781100003343,0.3
144055137,CH2NMe2,CC(C1=CC=CC=CC1)N,-2.109061109999967,-2.6
144055188,N=NNMe2,CN1CNC2=C1C=CC(=C2)N,-4.368097110000275,-5.6
144055306,N=NNMe2,CC1=NC=CC(=C1C(=N)C)N,-4.368097110000275,-5.6
144055421,N=NNMe2,CC1C2=C(C=CN=C2C)NN1,-4.368097110000275,-5.6
144055484,NHCSNH2,[HH].C1=CC2=C(C=C1N)N=CS2,4.354291889999461,1.0
144055673,NHCOOEt ,COC(=C)C1=CC(=CC(=C1)O)N,0.71473389000014,-3.0
144055798,NHSO2Me,CC=CC1=NC(CS1)C(=O)O,9.31162089000017,6.2
144056012,CH(C6H5)2,CC1=CC2=C(C=CC3C2C=CC4=CC=CC=C34)C=C1,-0.7285391099998403,-1.4
144056039,C6H4-4CHMe2,CCC1=CC(=CC=C1)C2=CCC=CC=C2,-0.540286110000279,-1.2
144056553,SN(Me)2,C1CC=C2C(=C1)CNCS2,5.170054889999789,6.1
144056568,(CH2)4NMe2,CC(=CC=CC=C)C1CCCCN1,-1.418800110000461,-2.4
144056588,SN(Me)2,C1CSC=CC=CC=CN1,5.170054889999789,6.1
144056670,NH(CH2)3CH3,CC1(CNC=CC=CC=C1)C,-5.685868110000548,-11.6
144056735,NHEt ,C=CC=C(C=C)C=CN,-5.497615109999872,-11.4
144056834,NH(CH2)3CH3,CCC.C=CC1=CC=CC=N1,-5.685868110000548,-11.6
144057015,NHCOCH(Me)2,CC=C(C)C1=CC(=C(C=C1)N)O,1.404994889999646,-1.8
144057034,NHCONH2,C1C=CC=C(C=C1)NN=O,0.0872238899993731,-3.7
144057133,(CH2)4NMe2,CCNC1=CC=CCC=C1C(C)C,-1.418800110000461,-2.4
144057164,NHCOOEt ,CNC1=C(C=CC=CC1)C(=O)O,0.71473389000014,-3.0
144057217,(CH2)4NMe2,C1C=CC=C(C=C1)CCCCCN,-1.418800110000461,-2.4
144057319,NHCOO(CH2)3CH3,C1CC(NC1)C(=O)O.C1=CC=CC=C1,0.5264808899994641,-3.2
144057551,(CH2)4NMe2,CC1=C(C(CCC1)NC)C=CC=C,-1.418800110000461,-2.4
144057693,CH2CONH2,CC(=CC=C)C1=NC=CO1,7.491841889999951,6.7
144057766,COCHMe2 ,CC(=O)C1=CC=CC=C1.C=C,6.801580889999331,8.9
144058080,CYCLOHEXENYL,CC(=C1C=CC2CC2C1=C)C=C,-2.6876253300005803,-3.3835339200003185
144058236,C(OMe)3,C#CC(=O)OCC1(CCCCC1)O,-0.0382781100003343,0.3
144058348,NHCOO(CH2)3CH3,[HH].COC(=O)C1=CC=CC2=C1CCC2N,0.5264808899994641,-3.2
144059059,NHCOO(CH2)3CH3,CN1CC2=CC=CC=C2C1=O.COC,0.5264808899994641,-3.2
144059421,PO(OPr)2,CCOP(=O)(C1=CC=CC=C1)C(C)C.C=O,6.927082890000152,8.6
144059592,N=C(Me)NHC6H5,CN1C2=CC=CC=C2N=C1C(=CC=C)C=C,-3.5523341099999475,-6.6
144059950,Et ,CC1=C=C=C(CC1)C,-2.7993221100005874,-4.0
144060060,cyclobutyl ,CC1CC(=CC=C1C#C)C,-2.736571110000734,-3.9
144060219,CH2CONH2,CC1=C2C(=CC=C1)CON2,7.491841889999951,6.7
144060220,CH2CONH2,CC1=C2CONC2=CC=C1,7.491841889999951,6.7
144060462,CH2NMe2,CC(C)C1=CC=NC=CC1,-2.109061109999967,-2.6
144060753,NH(CH2)3CH3,CC#C.CNC(=C)C=CC=C,-5.685868110000548,-11.6
144060954,NHCOO(CH2)3CH3,CC(C)(C#N)C1=CC(=CC=C1)O.CO,0.5264808899994641,-3.2
144061143,CH2CH(me)2,CC=CC=CC(=C)CC=C,-2.109061109999967,-3.0
144061242,NHCOO(CH2)3CH3,CC1C=CNC=CC=CC1C(=O)OC,0.5264808899994641,-3.2
144061277,NH(CH2)3CH3,CC=CC=CNC(=CC=C)C,-5.685868110000548,-11.6
144061279,NHCOCH(Me)2,CC=C(C=CCC#C)NC(=O)C,1.404994889999646,-1.8
144061409,CH=NNHCOC6H5,C1=CC(=CC2=C1C=CC3=C(O2)C=CC(=C3)N)N,4.228789889999753,4.3
144061538,NHCOOMe ,C1CC2=C(C=C1)OCC(=O)N2,1.3422438899997922,-2.4
144061540,NHCOOEt ,CC1=CC2=C(CC1)NC(=O)CO2,0.71473389000014,-3.0
144061642,N=NNMe2,CC1=CC2=C(CC1)NN=C2N,-4.368097110000275,-5.6
144061818,NHCSNHEt ,C.CC1=CC2=C(C=C1)N=C(S2)N,0.6519828900002863,-1.8
144061845,CH2NHCOMe,CC1=CC2=C(CC1)NC(=O)C2,3.852283889999516,2.5
144061847,N=C(Me)NHC6H5,CC1=C(NC(=C1C=C)C=C)C2=CN=CC=C2,-3.5523341099999475,-6.6
144061859,NHCOOEt ,CC1=CC2=C(CC1)OCC(=O)N2,0.71473389000014,-3.0
144061867,NHCONHEt ,C1CC(=CC=C1)N2CCNC2=O,-1.9208081100004053,-5.8
144062192,NHCOC6H4-4OMe,COC1=NC=C(C=C1)C(=O)CC2=CC=CC=C2,-0.1637801100000418,-3.4
144062206,CH2CH(me)2,CC=CC=C(C=C)C(=C)C,-2.109061109999967,-3.0
144062258,1-adamantyl,CC1=CC(=CC=CC=CC=C1)CCC(=C)C,-3.670933500000362,-4.760918370000564
144062269,C6H4-4CMe3,CC=CCC1=CC2=C(C=C(C=C2)C)C=C1C,-0.6030371100001328,-1.2
144062959,COOMe ,CCC1=CC=C2C3(C1O3)O2,6.04856888999997,8.2
144062961,CH2C(Me)3,CCC(=CC=CC)C=CC=C,-2.234563110000789,-2.9
144063348,N=CHC6H4-4-OMe ,CC(=C)C#CC1=C2C=C(C=CN2C=C1)OC,-1.98355911000026,-3.8
144063541,cyclopentyl,C1CC=C(C1)C2=CC=CCC2,-2.6738201099997654,-3.7
144063604,(CH2)6CH3,CCCCC.CC1=CC2=C(C2)C=C1,-2.297314110000643,-3.2
144063820,NHCOO(CH2)3CH3,CCC(=O)NOC1=CC=CC=C1.C=C,0.5264808899994641,-3.2
144066433,1-adamantyl,CCC(=CC1=CC(=C(C=C1)C)C)C=CC=C,-3.670933500000362,-4.760918370000564
144066595,NH(CH2)3CH3,C.C1CC2=CC=CC=C2C1N,-5.685868110000548,-11.6
144066669,NH(CH2)3CH3,[HH].CN1CCC2=CC=CC=C2C1,-5.685868110000548,-11.6
144066932,CH=NNHCOC6H5,C1=CC=C2C(=C1)C(=NN2)C3=CC=CC(=C3)CO,4.228789889999753,4.3
144067721,N=CHC6H4-4-OMe ,CC1=CC=C(C=C1)OC(=CC=C)C(=C)C#N,-1.98355911000026,-3.8
144067850,NH(CH2)3CH3,CCC(=CC(=C)C(=C)N)C=C,-5.685868110000548,-11.6
144068048,CH=CHNO2,C1C2=C(C=CC(=C2)O)C(=N)O1,16.40248388999925,17.8
144068051,CH=CHNO2,C1C2=C(C(=CC=C2)O)C(=N)O1,16.40248388999925,17.8
144068128,NHCOO(CH2)3CH3,CC.C1C2=C(CN1)C=C(C=C2)C(=O)O,0.5264808899994641,-3.2
144068347,CH2CH2CH3,CCC=CC=CC#CC,-2.171812109999821,-3.1
144068677,NHCOC6H4-4OMe,CC(=O)C1CC(=C)OC1C2=CC=C(C=C2)C#N,-0.1637801100000418,-3.4
144068732,NHCOC6H4-4OMe,CC(=O)C1CC(=O)CC1C2=CC=C(C=C2)C#N,-0.1637801100000418,-3.4
144068752,NHCOC6H4-4OMe,C=CC(=O)C1CCOC1C2=CC=C(C=C2)C#N,-0.1637801100000418,-3.4
144068999,C6H4-4CHMe2,CC1CC=C2C=CC=CC2=C1C(=C)C=C,-0.540286110000279,-1.2
144069169,NHCOOEt ,CN=C(C(=CC=C)C=C)C(=O)O,0.71473389000014,-3.0
144069191,NHNH2 ,CC=CCC(=N)C#N,-5.874121110000109,-11.2
144069215,CH2CONH2,CC=CC1=C(C=NO1)C=C,7.491841889999951,6.7
144069217,NHCOCH(Me)2,CO.C=CC1=C(C=NC=C1)C=C,1.404994889999646,-1.8
144069513,NHCOCH(Me)2,COC1=CCC=CN=CCC=C1,1.404994889999646,-1.8
144069526,(CH2)6CH3,C.C1CC(CC=C1)C2=CC=CCC2,-2.297314110000643,-3.2
144069563,(CH2)6CH3,CCC(CC=C)C1=CC=C(CC1)C,-2.297314110000643,-3.2
144069564,NHCOOEt ,COC(C1=C(C=CC=N1)C=C)O,0.71473389000014,-3.0
144070661,N=C(Me)NHC6H5,CCC(C)C1=CC=CC2=C1C=CN=C2C#N,-3.5523341099999475,-6.6
144071732,NHCOOEt ,COC(=O)CN1C=CC=CC1=C,0.71473389000014,-3.0
144071748,C6H4-4CMe3,C.CCC1=CC2=C(C=C1)C3=CC=CC=C3C2,-0.6030371100001328,-1.2
144072454,CH2NH2,CC(=C)C1=CN=CC1,-2.9875751100001486,-3.5
144073880,NHCOO(CH2)3CH3,CCC1C(=O)C#CC(=O)N1CC(C)C,0.5264808899994641,-3.2
144074684,C6H4-4CMe3,CC1C2CC1=CC=C2C(C)C3=CC=CC=C3,-0.6030371100001328,-1.2
144075064,NHCOO(CH2)3CH3,CC.C1=CC(=CC=C1CO)OCC#N,0.5264808899994641,-3.2
144075101,NHCONHEt ,CNC(=O)NC1=CC=CC=CC1,-1.9208081100004053,-5.8
